node_index,node_id,node_type,node_name,node_source
12548,2658,gene/protein,GDF2,NCBI
1199,660,gene/protein,BMX,NCBI
88282,10512,effect/phenotype,Adrenal calcification,HPO
72474,18313,anatomy,cheek scale row,UBERON
45757,2206,biological_process,gene conversion of immunoglobulin genes,GO
93292,100302,effect/phenotype,Muscle fiber tubuloreticular inclusions,HPO
18588,DB03085,drug,Glycolic acid,DrugBank
42215,110020,biological_process,regulation of actomyosin structure organization,GO
100217,75009,biological_process,germ tube formation,GO
57123,160419,gene/protein,C12orf50,NCBI
66589,4514,anatomy,skeletal muscle tissue of transversus thoracis,UBERON
22765,1467,effect/phenotype,Aplasia/Hypoplasia involving the musculature of the upper limbs,HPO
79062,100129174,gene/protein,POLR2KP2,NCBI
69105,8963,anatomy,hoof,UBERON
33405,17579,disease,Baraitser-Winter cerebrofrontofacial syndrome,MONDO
110905,99069,biological_process,synaptic vesicle tethering involved in synaptic vesicle exocytosis,GO
32554,18052,disease,hypoplastic tibiae-postaxial polydactyly syndrome,MONDO
24984,9895,effect/phenotype,Abnormality of the crus of the helix,HPO
37049,646,disease,ovarian benign neoplasm,MONDO
117619,50175,molecular_function,phenylalanine dehydrogenase activity,GO
101984,1903968,biological_process,cellular response to micafungin,GO
35343,79816,gene/protein,TLE6,NCBI
9573,7984,gene/protein,ARHGEF5,NCBI
10762,84230,gene/protein,LRRC8C,NCBI
10609,8187,gene/protein,ZNF239,NCBI
82493,100506655,gene/protein,LCMT1-AS2,NCBI
69701,10210,anatomy,blood clot,UBERON
14505,DB00532,drug,Mephenytoin,DrugBank
3686,51311,gene/protein,TLR8,NCBI
57432,388135,gene/protein,INSYN1,NCBI
11661,9693,gene/protein,RAPGEF2,NCBI
126092,5743,cellular_component,mitochondrial inner membrane,GO
118898,102468,molecular_function,wogonin 7-O-glucuronosyltransferase activity,GO
115992,3847,molecular_function,1-alkyl-2-acetylglycerophosphocholine esterase activity,GO
68329,6931,anatomy,stomach glandular region mucosa,UBERON
74893,2001769,anatomy,anal fin ray 1,UBERON
122975,46810,molecular_function,host cell extracellular matrix binding,GO
77087,7500038,anatomy,line from the distal-most end of the longest nail to the posterior-most part of the foot,UBERON
161,7514,gene/protein,XPO1,NCBI
68211,6757,anatomy,lateral lingual swelling,UBERON
86569,6276,effect/phenotype,Hyperechogenic pancreas,HPO
79686,100129460,gene/protein,DPY19L1P1,NCBI
42815,33356,biological_process,UDP-L-arabinose metabolic process,GO
27646,18582,disease,GCGR-related hyperglucagonemia,MONDO
18349,DB08091,drug,3-FLUORO-5-MORPHOLIN-4-YL-N-[3-(2-PYRIDIN-4-YLETHYL)-1H-INDOL-5-YL]BENZAMIDE,DrugBank
58442,147968,gene/protein,CAPN12,NCBI
102723,30185,biological_process,nitric oxide transport,GO
125267,22623,cellular_component,proteasome-activating nucleotidase complex,GO
11978,51294,gene/protein,PCDH12,NCBI
56976,126374,gene/protein,WTIP,NCBI
52306,1903270,biological_process,regulation of cytoplasmic translational elongation through polyproline stretches,GO
69061,8911,anatomy,chondral bone,UBERON
32068,8439,disease,spastic paraplegia-epilepsy-intellectual disability syndrome,MONDO
51383,19568,biological_process,arabinose catabolic process,GO
105112,1901703,biological_process,protein localization involved in auxin polar transport,GO
17994,DB02116,drug,Olomoucine,DrugBank
97002,4936,disease,uterine inversion,MONDO
78050,285622,gene/protein,NBPF22P,NCBI
30265,10971,disease,infundibulopelvic stenosis-multicystic kidney syndrome,MONDO
76506,4200173,anatomy,dorsal ridge,UBERON
111869,31059,biological_process,histone deacetylation at centromere,GO
124121,106294,molecular_function,NADPH oxidase H202-forming activity,GO
93173,100142,effect/phenotype,Pseudoepiphysis of the distal phalanx of the 3rd toe,HPO
63646,1197,anatomy,ileocolic artery,UBERON
83955,6763,disease,frozen shoulder,MONDO
52387,70734,biological_process,histone H3-K27 methylation,GO
55596,1905354,cellular_component,exoribonuclease complex,GO
42718,1902475,biological_process,L-alpha-amino acid transmembrane transport,GO
2348,2521,gene/protein,FUS,NCBI
127882,R-HSA-168927,pathway,"TICAM1, RIP1-mediated IKK complex recruitment",REACTOME
80559,100126791,gene/protein,EGOT,NCBI
61065,767593,gene/protein,SNORD114-15,NCBI
65573,3265,anatomy,chorionic mesenchyme,UBERON
111483,7629,biological_process,flight behavior,GO
10874,8722,gene/protein,CTSF,NCBI
53082,61968,biological_process,maintenance of left/right asymmetry,GO
8931,1844,gene/protein,DUSP2,NCBI
107368,1905164,biological_process,positive regulation of phagosome maturation,GO
124737,71092,cellular_component,alpha3-beta1 integrin-tissue transglutaminase complex,GO
122267,16990,molecular_function,arginine deiminase activity,GO
106922,34265,biological_process,isopentenyl adenine biosynthetic process,GO
107012,1903929,biological_process,primary palate development,GO
100943,60244,biological_process,negative regulation of cell proliferation involved in contact inhibition,GO
96474,3943,disease,central nervous system hibernoma,MONDO
11321,51602,gene/protein,NOP58,NCBI
83486,153469,gene/protein,JAKMIP2-AS1,NCBI
126592,31612,cellular_component,"cytosolic proteasome regulatory particle, base subcomplex",GO
53925,4386,molecular_function,helicase activity,GO
54511,42085,molecular_function,5-methyltetrahydropteroyltri-L-glutamate-dependent methyltransferase activity,GO
92265,33055,effect/phenotype,Impaired ability to plan,HPO
89087,12014,effect/phenotype,EEG with central focal spikes,HPO
23160,2778,effect/phenotype,Abnormal trachea morphology,HPO
66745,4718,anatomy,Brodmann (1909) area 26,UBERON
17444,DB02072,drug,"2-(Oxalyl-Amino)-4,7-Dihydro-5h-Thieno[2,3-C]Thiopyran-3-Carboxylic Acid",DrugBank
52894,60100,biological_process,"positive regulation of phagocytosis, engulfment",GO
115883,33766,molecular_function,2-hydroxyquinoline 8-monooxygenase activity,GO
47914,1905126,biological_process,regulation of axo-dendritic protein transport,GO
90553,30590,effect/phenotype,Abnormal Amsler grid test,HPO
108363,30259,biological_process,lipid glycosylation,GO
106210,35210,biological_process,prepupal development,GO
66572,4497,anatomy,skeletal muscle tissue of gluteus maximus,UBERON
61654,100616173,gene/protein,MIR203B,NCBI
76014,3010094,anatomy,quadratoethmoid process,UBERON
117589,18803,molecular_function,4-(2-carboxyphenyl)-2-oxobut-3-enoate aldolase activity,GO
114251,45465,biological_process,R8 cell differentiation,GO
14636,DB01612,drug,Amyl Nitrite,DrugBank
12829,440574,gene/protein,MICOS10,NCBI
37181,515,disease,bone chondrosarcoma,MONDO
12124,8509,gene/protein,NDST2,NCBI
37281,21450,disease,benign neoplasm of heart,MONDO
70681,12054,anatomy,myocoele,UBERON
123544,61815,molecular_function,"deubiquitinase, acting on linear ubiquitin",GO
68015,6468,anatomy,twelfth thoracic spinal cord segment,UBERON
34625,54829,gene/protein,ASPN,NCBI
98400,17887,disease,renal cell carcinoma associated with neuroblastoma,MONDO
37008,3215,disease,apocrine sweat gland cancer,MONDO
30940,12005,disease,"growth failure, microcephaly, intellectual disability, cataracts, large joint contractures, osteoporosis, cortical dysplasia, and cerebellar atrophy",MONDO
27671,10558,disease,choroideremia-deafness-obesity syndrome,MONDO
32134,13873,disease,IMAGe syndrome,MONDO
1749,7150,gene/protein,TOP1,NCBI
83003,106707175,gene/protein,ERVK-28,NCBI
90656,30755,effect/phenotype,Craniofacial teratoma,HPO
106404,34144,biological_process,negative regulation of toll-like receptor 4 signaling pathway,GO
103772,10930,biological_process,negative regulation of auxin mediated signaling pathway,GO
77171,115353,gene/protein,LRRC42,NCBI
2110,115704,gene/protein,EVI5L,NCBI
8266,10518,gene/protein,CIB2,NCBI
127962,R-HSA-1839122,pathway,Signaling by activated point mutants of FGFR1,REACTOME
80472,103752581,gene/protein,LINC01055,NCBI
121400,47825,molecular_function,D-lactate-2-sulfatase activity,GO
21052,DB06049,drug,IPH 2101,DrugBank
32264,19963,disease,bronchial endocrine tumor,MONDO
114344,10875,biological_process,positive regulation of cholesterol efflux,GO
128821,R-HSA-6791461,pathway,RPIA deficiency: failed conversion of RU5P to R5P,REACTOME
98684,19583,disease,localized lichen myxedematosus with mixed features of different subtypes,MONDO
118980,47148,molecular_function,methylamine-glutamate N-methyltransferase activity,GO
1550,10246,gene/protein,SLC17A2,NCBI
127429,44171,cellular_component,host cell smooth endoplasmic reticulum membrane,GO
59465,221143,gene/protein,EEF1AKMT1,NCBI
86143,5186,effect/phenotype,Synovial hypertrophy,HPO
57137,163688,gene/protein,CALML6,NCBI
64500,2061,anatomy,truncus arteriosus,UBERON
57975,10873,gene/protein,ME3,NCBI
59108,390142,gene/protein,OR5D13,NCBI
114308,48575,biological_process,"short-day photoperiodism, flowering",GO
139,5111,gene/protein,PCNA,NCBI
67935,6305,anatomy,tunica vasculosa lentis,UBERON
73855,37465,anatomy,catagen hair,UBERON
77100,7500051,anatomy,line from trochlea of humerus to proximal head of humerus,UBERON
77349,642460,gene/protein,ANKRD30BP1,NCBI
103404,45018,biological_process,"retrograde transport, vacuole to Golgi",GO
74244,2000525,anatomy,intercalarium,UBERON
57698,102724428,gene/protein,SIK1B,NCBI
63268,312,anatomy,inner cambium layer of periosteum,UBERON
68325,6924,anatomy,stomach glandular epithelium,UBERON
74401,2000857,anatomy,somite 4,UBERON
75905,3000877,anatomy,intumescentia bilateralis inferior,UBERON
73995,39163,anatomy,lateral sacral lymph node,UBERON
84556,232,effect/phenotype,Everted lower lip vermilion,HPO
101974,71300,biological_process,cellular response to retinoic acid,GO
101080,61477,biological_process,response to aromatase inhibitor,GO
99051,21834,disease,Akaba Hayasaka syndrome,MONDO
970,4860,gene/protein,PNP,NCBI
2280,4701,gene/protein,NDUFA7,NCBI
11796,79016,gene/protein,DDA1,NCBI
29083,33561,disease,deeah syndrome,MONDO
57345,339287,gene/protein,MSL1,NCBI
98254,17235,disease,familial omphalocele syndrome with facial dysmorphism,MONDO
41816,30811,biological_process,regulation of nucleotide catabolic process,GO
115140,102307,molecular_function,erythromycin C 3''-o-methyltransferase activity,GO
112937,44874,biological_process,lipoprotein localization to outer membrane,GO
81176,100271168,gene/protein,RPL21P54,NCBI
67243,5323,anatomy,mesonephric mesenchyme,UBERON
83014,56936,gene/protein,CCDC177,NCBI
3842,9789,gene/protein,SPCS2,NCBI
59197,441933,gene/protein,OR13G1,NCBI
110412,2000760,biological_process,negative regulation of N-terminal peptidyl-lysine acetylation,GO
61461,222950,gene/protein,NYAP1,NCBI
77031,6005514,anatomy,insect adult clypeo-labral primordium,UBERON
89036,11939,effect/phenotype,3-4 finger cutaneous syndactyly,HPO
62175,C022071,exposure,vendex,CTD
92579,33464,effect/phenotype,Elevated circulating 3-hydroxypalmitoleylcarnitine concentration,HPO
16513,DB05434,drug,ABT-510,DrugBank
101995,1901050,biological_process,atropine catabolic process,GO
41309,34104,biological_process,negative regulation of tissue remodeling,GO
105914,75297,biological_process,negative regulation of ascospore formation,GO
47034,1904459,biological_process,negative regulation of substance P secretion,GO
35974,21108,disease,meningitis (disease),MONDO
52205,33606,biological_process,chemokine receptor transport within lipid bilayer,GO
48195,9997,biological_process,negative regulation of cardioblast cell fate specification,GO
14050,DB15566,drug,Prednisolone acetate,DrugBank
42800,19611,biological_process,4-toluenecarboxylate metabolic process,GO
25463,12516,effect/phenotype,Tetralogy of Fallot with pulmonary atresia,HPO
99695,34216,disease,resistance to thyroid hormone due to a mutation in thyroid hormone receptor alpha,MONDO
122374,61661,molecular_function,FAT10 ligase activity,GO
45816,45875,biological_process,negative regulation of sister chromatid cohesion,GO
83392,100169750,gene/protein,PRINS,NCBI
107151,35044,biological_process,sperm aster formation,GO
74320,2000694,anatomy,ceratobranchial 5 tooth,UBERON
11177,84969,gene/protein,TOX2,NCBI
1763,56852,gene/protein,RAD18,NCBI
96946,4813,disease,tuberculous pneumothorax,MONDO
30301,9296,disease,glycoprotein storage disease,MONDO
104742,52014,biological_process,catabolism by symbiont of host protein,GO
56184,30062,cellular_component,mitochondrial tricarboxylic acid cycle enzyme complex,GO
17537,DB00016,drug,Erythropoietin,DrugBank
33116,3646,disease,rectum neuroendocrine neoplasm,MONDO
18404,DB14072,drug,Reversin 121,DrugBank
116921,33904,molecular_function,dextranase activity,GO
57954,339488,gene/protein,TFAP2E,NCBI
71269,13642,anatomy,ring of oral cilia,UBERON
119001,5176,molecular_function,ErbB-2 class receptor binding,GO
13664,84937,gene/protein,ZNRF1,NCBI
46154,16479,biological_process,negative regulation of transcription by RNA polymerase I,GO
59182,403257,gene/protein,OR4C45,NCBI
43396,2000380,biological_process,regulation of mesoderm development,GO
9351,79789,gene/protein,CLMN,NCBI
101348,1900842,biological_process,positive regulation of helvolic acid biosynthetic process,GO
101655,10903,biological_process,negative regulation of very-low-density lipoprotein particle remodeling,GO
9207,1909,gene/protein,EDNRA,NCBI
84613,420,effect/phenotype,Short nasal septum,HPO
6234,3045,gene/protein,HBD,NCBI
89518,12738,effect/phenotype,Agenesis of canine,HPO
52811,2445,biological_process,type II hypersensitivity,GO
77432,374860,gene/protein,ANKRD30B,NCBI
121394,47237,molecular_function,glucuronylgalactosylproteoglycan 4-beta-N-acetylgalactosaminyltransferase activity,GO
127667,R-HSA-1963642,pathway,PI3K events in ERBB2 signaling,REACTOME
115347,4490,molecular_function,methylglutaconyl-CoA hydratase activity,GO
19447,DB00558,drug,Zanamivir,DrugBank
106624,140052,biological_process,cellular response to oxidised low-density lipoprotein particle stimulus,GO
83592,203477,gene/protein,HMGA1P1,NCBI
84465,10752,effect/phenotype,Cleft mandible,HPO
15978,DB11572,drug,Thrombin alfa,DrugBank
42776,50768,biological_process,negative regulation of neurogenesis,GO
43920,2715,biological_process,regulation of natural killer cell mediated immunity,GO
65545,3231,anatomy,epithelium of hip,UBERON
57881,94160,gene/protein,ABCC12,NCBI
18786,DB02548,drug,D-glucitol 6-phosphate,DrugBank
92638,33539,effect/phenotype,Bilateral apical pulmonary fibrosis,HPO
97743,11322,disease,"Oroacral syndrome, Verloes-Koulischer type",MONDO
127665,R-HSA-1306955,pathway,GRB7 events in ERBB2 signaling,REACTOME
62133,D018036,exposure,Selenium Compounds,CTD
107198,1990911,biological_process,response to psychosocial stress,GO
50011,1901919,biological_process,positive regulation of exoribonuclease activity,GO
58433,90342,gene/protein,FER1L5,NCBI
118313,8756,molecular_function,o-succinylbenzoate-CoA ligase activity,GO
98847,20445,disease,agenesis of the superior vena cava,MONDO
123360,36431,molecular_function,dCMP kinase activity,GO
39370,17270,disease,autosomal ichthyosis syndrome,MONDO
11045,11055,gene/protein,ZPBP,NCBI
101062,70583,biological_process,spore membrane bending pathway,GO
14186,DB00515,drug,Cisplatin,DrugBank
20399,DB09407,drug,Magnesium chloride,DrugBank
87915,9595,effect/phenotype,Occasional neurofibromas,HPO
83117,401492,gene/protein,LINC01235,NCBI
2290,100,gene/protein,ADA,NCBI
115532,4373,molecular_function,glycogen (starch) synthase activity,GO
121584,62072,molecular_function,H3K9me3 modified histone binding,GO
58096,170958,gene/protein,ZNF525,NCBI
93874,410355,effect/phenotype,Decreased sialylated N-glycan level,HPO
118207,5462,molecular_function,UDP-N-acetylglucosamine transmembrane transporter activity,GO
127383,32588,cellular_component,trans-Golgi network membrane,GO
58228,790969,gene/protein,ZNF705F,NCBI
48014,6426,biological_process,glycyl-tRNA aminoacylation,GO
80557,100873340,gene/protein,MTND1P21,NCBI
116487,4173,molecular_function,ecdysone O-acyltransferase activity,GO
34448,91768,gene/protein,CABLES1,NCBI
122725,5297,molecular_function,proline:proton symporter activity,GO
8768,126119,gene/protein,JOSD2,NCBI
114333,1902217,biological_process,erythrocyte apoptotic process,GO
19339,DB07312,drug,"2,5-DICHLORO-N-(5-CHLORO-1,3-BENZOXAZOL-2-YL)BENZENESULFONAMIDE",DrugBank
109479,10949,biological_process,negative regulation of intestinal phytosterol absorption,GO
127574,C014655,exposure,methamidophos,CTD
149,205,gene/protein,AK4,NCBI
44137,1905532,biological_process,regulation of leucine import across plasma membrane,GO
84085,22430,disease,persistent fetal circulation syndrome,MONDO
94134,1579,effect/phenotype,Primary hypercortisolism,HPO
61683,C500336,exposure,"2,2',4,4',5-pentachlorobiphenyl",CTD
100743,1904045,biological_process,cellular response to aldosterone,GO
54498,8907,molecular_function,integrase activity,GO
18342,DB07834,drug,"N-(cyclopropylmethyl)-2'-methyl-5'-(5-methyl-1,3,4-oxadiazol-2-yl)biphenyl-4-carboxamide",DrugBank
119817,106242,molecular_function,kolavenyl diphosphate synthase activity,GO
78855,106480227,gene/protein,RNU2-70P,NCBI
45802,44501,biological_process,modulation of signal transduction in other organism,GO
128276,R-HSA-3296197,pathway,Hydroxycarboxylic acid-binding receptors,REACTOME
46226,72243,biological_process,metanephric nephron epithelium development,GO
106680,43575,biological_process,detection of osmotic stimulus,GO
119905,34826,molecular_function,"1,2-dihydroxy-1,2,5,6,7,8-hexyhadronaphthalene dehydrogenase activity",GO
39478,18659,disease,partial duplication of the short arm of chromosome 19,MONDO
74283,2000616,anatomy,adductor profundus,UBERON
31568,9312,disease,lipodystrophy due to peptidic growth factors deficiency,MONDO
90859,31063,effect/phenotype,Impaired feeding ability,HPO
106150,32709,biological_process,negative regulation of interleukin-25 production,GO
80490,645084,gene/protein,DBF4P1,NCBI
93658,200117,effect/phenotype,Recurrent upper and lower respiratory tract infections,HPO
111697,1904667,biological_process,negative regulation of ubiquitin protein ligase activity,GO
23725,11911,effect/phenotype,Abnormality of metacarpophalangeal joint,HPO
68970,8800,anatomy,parietal endoderm,UBERON
29773,8693,disease,ablepharon macrostomia syndrome,MONDO
14424,DB09241,drug,Methylene blue,DrugBank
121533,1990465,molecular_function,aldehyde oxygenase (deformylating) activity,GO
18145,DB04126,drug,N-[1-Hydroxycarboxyethyl-Carbonyl]Leucylamino-2-Methyl-Butane,DrugBank
71813,15062,anatomy,bone condensation,UBERON
83907,1529,disease,pancytopenia,MONDO
44833,3330,biological_process,regulation of extracellular matrix constituent secretion,GO
92936,40291,effect/phenotype,Skeletal muscle steatosis,HPO
125535,9509,cellular_component,chromoplast,GO
104676,1902344,biological_process,negative regulation of maltose transport,GO
63315,388,anatomy,epiglottis,UBERON
115096,102118,molecular_function,gibberellin A4 carboxyl methyltransferase activity,GO
95775,1946,disease,hyperestrogenism,MONDO
98680,19579,disease,discrete papular lichen myxedematosus,MONDO
101511,71410,biological_process,cellular response to cyclopentenone,GO
125949,1990633,cellular_component,mutator focus,GO
71832,15090,anatomy,distal carpal bone 3 endochondral element,UBERON
55916,31228,cellular_component,intrinsic component of Golgi membrane,GO
5137,5328,gene/protein,PLAU,NCBI
80832,55539,gene/protein,KCNQ1DN,NCBI
88903,11711,effect/phenotype,Left anterior fascicular block,HPO
52509,61292,biological_process,canonical Wnt signaling pathway involved in mesonephros development,GO
95166,245,disease,tinea imbricata,MONDO
111903,72247,biological_process,metanephric glomerular parietal epithelial cell fate commitment,GO
42206,48086,biological_process,negative regulation of developmental pigmentation,GO
33867,494331,gene/protein,MIR382,NCBI
40771,1900120,biological_process,regulation of receptor binding,GO
51588,9263,biological_process,deoxyribonucleotide biosynthetic process,GO
11892,64419,gene/protein,MTMR14,NCBI
88748,11462,effect/phenotype,Young adult onset,HPO
75403,2005269,anatomy,hypophyseal fenestra,UBERON
65763,3489,anatomy,respiratory system capillary endothelium,UBERON
79421,93653,gene/protein,ST7-AS1,NCBI
115437,52381,molecular_function,tRNA dimethylallyltransferase activity,GO
111892,3290,biological_process,atrial septum secundum morphogenesis,GO
29913,10790,disease,MERRF syndrome,MONDO
93107,45080,effect/phenotype,Decreased proportion of CD3-positive T cells,HPO
51506,35078,biological_process,induction of programmed cell death by ecdysone,GO
101556,72750,biological_process,cellular response to leptomycin B,GO
47659,2000967,biological_process,negative regulation of cell wall polysaccharide catabolic process,GO
75104,2001999,anatomy,posterior cleithral process,UBERON
44520,6979,biological_process,response to oxidative stress,GO
116447,1905575,molecular_function,ganglioside GM3 binding,GO
6062,53916,gene/protein,RAB4B,NCBI
102656,1902794,biological_process,heterochromatin island assembly,GO
8676,3491,gene/protein,CCN1,NCBI
16783,DB05796,drug,Daglutril,DrugBank
44160,98543,biological_process,detection of other organism,GO
77419,338870,gene/protein,RPS12P23,NCBI
126135,1990701,cellular_component,integral component of endoplasmic reticulum-Golgi intermediate compartment (ERGIC) membrane,GO
95582,1537,disease,tuberculous epididymitis,MONDO
113270,3023,biological_process,baroreceptor detection of increased arterial stretch,GO
42262,1903872,biological_process,regulation of DNA recombinase mediator complex assembly,GO
123155,72373,molecular_function,alpha-carotene epsilon hydroxylase activity,GO
121883,4198,molecular_function,calcium-dependent cysteine-type endopeptidase activity,GO
122030,42018,molecular_function,interleukin-22 receptor activity,GO
120909,8657,molecular_function,"DNA topoisomerase type II (double strand cut, ATP-hydrolyzing) inhibitor activity",GO
101898,61090,biological_process,positive regulation of sequestering of zinc ion,GO
123034,43723,molecular_function,"2,5-diamino-6-ribitylamino-4(3H)-pyrimidinone 5'-phosphate deaminase activity",GO
47172,34155,biological_process,regulation of toll-like receptor 7 signaling pathway,GO
95352,988,disease,discharging ear,MONDO
54937,51536,molecular_function,iron-sulfur cluster binding,GO
7339,9388,gene/protein,LIPG,NCBI
94831,20369,disease,Chandler syndrome,MONDO
12000,83638,gene/protein,C11orf68,NCBI
43628,14033,biological_process,neural crest cell differentiation,GO
100342,1905142,biological_process,positive regulation of apical ectodermal ridge formation,GO
3955,1544,gene/protein,CYP1A2,NCBI
6143,54716,gene/protein,SLC6A20,NCBI
62743,R-HSA-4839748,pathway,Signaling by AMER1 mutants,REACTOME
103463,48213,biological_process,Golgi vesicle prefusion complex stabilization,GO
74598,2001253,anatomy,neural arch 2,UBERON
876,85291,gene/protein,KRTAP4-2,NCBI
88443,10854,effect/phenotype,EEG with generalized low amplitude activity,HPO
55151,32440,molecular_function,2-alkenal reductase [NAD(P)+] activity,GO
127007,42382,cellular_component,paraspeckles,GO
64337,1896,anatomy,medulla oblongata,UBERON
74403,2000859,anatomy,specialized hemal arch and spine,UBERON
19289,DB04872,drug,Osanetant,DrugBank
29886,7545,disease,Eosinophilopenia,MONDO
45011,44269,biological_process,glycerol ether catabolic process,GO
41061,99003,biological_process,vesicle-mediated transport in synapse,GO
109640,14030,biological_process,mesenchymal cell fate commitment,GO
75913,3000894,anatomy,femoral ridge,UBERON
34119,55876,gene/protein,GSDMB,NCBI
36734,5183,disease,ovarian cystadenoma,MONDO
19203,DB03864,drug,Monothioglycerol,DrugBank
49133,46098,biological_process,guanine metabolic process,GO
7515,758,gene/protein,MPPED1,NCBI
92347,33174,effect/phenotype,Bloody bronchoalveolar lavage fluid,HPO
44095,51261,biological_process,protein depolymerization,GO
94118,3000059,effect/phenotype,Abnormal inferior thyroid vein morphology,HPO
58617,100287362,gene/protein,PRSS46P,NCBI
65977,3715,anatomy,splanchnic nerve,UBERON
82364,100507118,gene/protein,PRC1-AS1,NCBI
105706,6715,biological_process,farnesol biosynthetic process,GO
68173,6683,anatomy,posterior fontanelle,UBERON
102756,21625,biological_process,oculomotor nerve maturation,GO
29129,13536,disease,heme oxygenase 1 deficiency,MONDO
33223,15238,disease,arrhinia-choanal atresia-microphthalmia syndrome,MONDO
121849,50122,molecular_function,N-acylhexosamine oxidase activity,GO
63045,R-HSA-9675135,pathway,Diseases of DNA repair,REACTOME
116935,3796,molecular_function,lysozyme activity,GO
23542,8994,effect/phenotype,Proximal muscle weakness in lower limbs,HPO
5799,7345,gene/protein,UCHL1,NCBI
3624,5187,gene/protein,PER1,NCBI
89079,12003,effect/phenotype,Affective epileptic aura,HPO
120831,106142,molecular_function,rRNA (adenine-N1-)-methyltransferase activity,GO
7340,915,gene/protein,CD3D,NCBI
115348,46405,molecular_function,glycerol dehydratase activity,GO
59226,220832,gene/protein,FABP5P3,NCBI
65789,3516,anatomy,hindlimb blood vessel,UBERON
4293,8031,gene/protein,NCOA4,NCBI
47529,31122,biological_process,cytoplasmic microtubule organization,GO
16212,DB01347,drug,Saprisartan,DrugBank
118542,15309,molecular_function,cycloheximide:proton antiporter activity,GO
109256,140570,biological_process,extraction of mislocalized protein from mitochondrial outer membrane,GO
128285,R-HSA-418886,pathway,Netrin mediated repulsion signals,REACTOME
36947,2854,disease,prostate sarcoma,MONDO
58261,90019,gene/protein,SYT8,NCBI
12662,140689,gene/protein,CBLN4,NCBI
105044,42812,biological_process,pheromone catabolic process,GO
41407,51231,biological_process,spindle elongation,GO
34555,442898,gene/protein,MIR324,NCBI
95362,1015,disease,eosinophilic meningitis,MONDO
92102,32849,effect/phenotype,Aphasic status epilepticus,HPO
109117,2919,biological_process,positive regulation of peripheral B cell anergy,GO
30576,13487,disease,recurrent Neisseria infections due to factor D deficiency,MONDO
27851,20724_11305_11304_16054_820,disease,cerebral malformation,MONDO_grouped
40209,1903186,biological_process,regulation of vitellogenesis,GO
64696,2262,anatomy,celiac ganglion,UBERON
40527,51247,biological_process,positive regulation of protein metabolic process,GO
128789,R-HSA-5693607,pathway,Processing of DNA double-strand break ends,REACTOME
80514,104413891,gene/protein,SAPCD1-AS1,NCBI
66681,4648,anatomy,esophagus muscularis mucosa,UBERON
13401,127534,gene/protein,GJB4,NCBI
25604,12355,effect/phenotype,Abnormal mannosylation of N-linked protein glycosylation,HPO
79064,285375,gene/protein,LINC00620,NCBI
33215,16642,disease,meningioma (disease),MONDO
91213,31564,effect/phenotype,Bronchial isomerism,HPO
126685,31466,cellular_component,Cul5-RING ubiquitin ligase complex,GO
24523,100266,effect/phenotype,Synostosis of carpals/tarsals,HPO
126068,99028,cellular_component,anchored component of postynaptic endocytic zone membrane,GO
99205,22639,disease,Cantu sanchez-corona Garcia-Cruz syndrome,MONDO
34960,256764,gene/protein,WDR72,NCBI
94875,2695,disease,sagittal sinus thrombosis,MONDO
108802,61265,biological_process,mesonephric nephron tubule epithelial cell differentiation,GO
5210,25820,gene/protein,ARIH1,NCBI
50932,17004,biological_process,cytochrome complex assembly,GO
39638,44995,disease,parasympathetic nervous system disease,MONDO
87507,8668,effect/phenotype,"Gonadal dysgenesis, male",HPO
119885,51786,molecular_function,"all-trans-retinol 13,14-reductase activity",GO
83721,283856,gene/protein,GNAO1-DT,NCBI
112377,1901027,biological_process,dextrin catabolic process,GO
13659,169834,gene/protein,ZNF883,NCBI
39557,16966,disease,partial trisomy of the long arm of chromosome 16,MONDO
109926,50888,biological_process,determination of stimulus location,GO
53884,8092,molecular_function,cytoskeletal protein binding,GO
60464,341947,gene/protein,COX8C,NCBI
36127,2156,disease,fallopian tube disease,MONDO
68371,7095,anatomy,somatic musculature,UBERON
57297,284340,gene/protein,CXCL17,NCBI
103583,350,biological_process,generation of catalytic spliceosome for second transesterification step,GO
70592,11875,anatomy,ligament of sternoclavicular joint,UBERON
112828,30543,biological_process,2-micrometer plasmid partitioning,GO
74097,2000212,anatomy,granular eminence,UBERON
49039,42618,biological_process,poly-hydroxybutyrate metabolic process,GO
124916,9783,cellular_component,photosystem II antenna complex,GO
48866,19860,biological_process,uracil metabolic process,GO
3313,140809,gene/protein,SRXN1,NCBI
113495,71848,biological_process,positive regulation of ERK1 and ERK2 cascade via TNFSF11-mediated signaling,GO
109684,14003,biological_process,oligodendrocyte development,GO
92652,33555,effect/phenotype,Anti-Ro/SS-A antibody positivity,HPO
44351,43549,biological_process,regulation of kinase activity,GO
127128,39662,cellular_component,host cell outer membrane,GO
55774,5764,cellular_component,lysosome,GO
36368,45048,disease,toxemia of pregnancy,MONDO
3287,163,gene/protein,AP2B1,NCBI
25109,10166,effect/phenotype,Fragmentation of the epiphyses of the toes,HPO
70912,12439,anatomy,blastema of regenerating digit tip,UBERON
80453,101928153,gene/protein,ITGA9-AS1,NCBI
46344,46317,biological_process,regulation of glucosylceramide biosynthetic process,GO
102002,1900820,biological_process,orlandin catabolic process,GO
113714,106007,biological_process,microtubule anchoring at cell cortex of cell tip,GO
40179,46822,biological_process,regulation of nucleocytoplasmic transport,GO
