node_index,node_id,node_type,node_name,node_source
24481,4342,Phenotype,Abnormality of galactoside metabolism,HPO
53540,30371,molecular_function,translation repressor activity,GO
32998,11788,disease,cloverleaf skull-multiple congenital anomalies syndrome,MONDO
127501,C000610085,exposure,"allyl 2,4,6-tribromophenyl ether",CTD
61123,100033799,Protein,SNORD115-22,NCBI
39482,17141,disease,hemorrhagic disorder due to a constitutional thrombocytopenia,MONDO
28116,9319_16305_16304,disease,pantothenate kinase-associated neurodegeneration,MONDO_grouped
59190,441308,Protein,OR4F21,NCBI
79755,143371,Protein,YWHAZP3,NCBI
118003,1990050,molecular_function,phosphatidic acid transfer activity,GO
57462,390664,Protein,C1QTNF8,NCBI
12401,6276,Protein,S100A5,NCBI
31936,32926,disease,sandestig-stefanova syndrome,MONDO
2338,27258,Protein,LSM3,NCBI
87197,7866,Phenotype,Retinal infarction,HPO
66348,4232,anatomy,lymphatic vessel smooth muscle,UBERON
74276,2000603,anatomy,valvula cerebelli,UBERON
161,7514,Protein,XPO1,NCBI
111293,2415,biological_process,immunoglobulin transcytosis in epithelial cells mediated by polymeric immunoglobulin receptor,GO
106395,34148,biological_process,negative regulation of toll-like receptor 5 signaling pathway,GO
90588,30643,Phenotype,Vitelliform-like retinal lesions,HPO
96318,3627,disease,rheumatic pulmonary valve disease,MONDO
62826,R-HSA-622323,pathway,Presynaptic nicotinic acetylcholine receptors,REACTOME
91464,31955,Phenotype,Antalgic gait,HPO
35072,100507600,Protein,LCT-AS1,NCBI
51240,90497,biological_process,mesenchymal cell migration,GO
83165,106480286,Protein,BNIP3P11,NCBI
104254,46294,biological_process,formaldehyde catabolic process,GO
81770,100131775,Protein,PSMA2P2,NCBI
53831,16810,molecular_function,"hydrolase activity, acting on carbon-nitrogen (but not peptide) bonds",GO
6091,1690,Protein,COCH,NCBI
69054,8896,anatomy,post-hyoid pharyngeal arch,UBERON
43389,1902183,biological_process,regulation of shoot apical meristem development,GO
126533,1902507,cellular_component,thiazole synthase complex,GO
72921,25261,anatomy,thalamic fiber tract,UBERON
67873,6236,anatomy,tetrapod frontal bone primordium,UBERON
31095,14686,disease,"short stature, microcephaly, and endocrine dysfunction",MONDO
112386,38176,biological_process,positive regulation of SREBP signaling pathway in response to decreased oxygen levels,GO
19509,DB05404,drug,AZD 3355,DrugBank
3701,55890,Protein,GPRC5C,NCBI
71756,15002,anatomy,radius-ulna endochondral element,UBERON
125586,98569,cellular_component,internal side of mycolate outer membrane,GO
57482,401250,Protein,MCCD1,NCBI
63677,1228,anatomy,renal papilla,UBERON
25155,10324,Phenotype,Abnormality of phalanx of the 2nd toe,HPO
122347,106292,molecular_function,superoxide-generating NADPH oxidase activity,GO
25603,12352,Phenotype,Abnormal fucosylation of protein N-linked glycosylation,HPO
46168,7166,biological_process,cell surface receptor signaling pathway,GO
2348,2521,Protein,FUS,NCBI
41490,7097,biological_process,nuclear migration,GO
116901,4850,molecular_function,uridine phosphorylase activity,GO
53647,15103,molecular_function,inorganic anion transmembrane transporter activity,GO
92827,40101,Phenotype,Cutaneous atresia of the external auditory canal,HPO
36703,6882,disease,orchitis (disease),MONDO
65789,3516,anatomy,hindlimb blood vessel,UBERON
30205,10573,disease,"cutis verticis gyrata, thyroid aplasia, and intellectual disability",MONDO
71962,15458,anatomy,mediastinal fat pad,UBERON
115024,38203,biological_process,TORC2 signaling,GO
122990,140341,molecular_function,phosphatidylethanolamine floppase activity,GO
84439,3419,Phenotype,Low back pain,HPO
54966,46332,molecular_function,SMAD binding,GO
11883,93973,Protein,ACTR8,NCBI
121510,52756,molecular_function,chitobiose phosphorylase activity,GO
29177,8583,disease,inherited torticollis (disease),MONDO
101916,46193,biological_process,anaerobic phenol-containing compound catabolic process,GO
117777,4046,molecular_function,aminoacylase activity,GO
126843,120118,cellular_component,flagella connector,GO
82353,84837,Protein,ARHGAP5-AS1,NCBI
92373,33204,Phenotype,Triceps hyperreflexia,HPO
47880,2000489,biological_process,regulation of hepatic stellate cell activation,GO
70348,11349,anatomy,pterygomandibular raphe,UBERON
107703,33660,biological_process,suppression by symbiont of host resistance gene-dependent defense response,GO
68488,7266,anatomy,intervertebral disk of atlas,UBERON
16412,DB11064,drug,Homosalate,DrugBank
42247,16070,biological_process,RNA metabolic process,GO
47933,35372,biological_process,protein localization to microtubule,GO
15663,DB11779,drug,Danoprevir,DrugBank
77333,285296,Protein,UNC93B3,NCBI
67897,6263,anatomy,Meckel's cartilage pre-cartilage condensation,UBERON
93392,100448,Phenotype,Curved proximal phalanx of the 5th toe,HPO
106909,32603,biological_process,fractalkine production,GO
34887,163486,Protein,DENND1B,NCBI
111592,1904419,biological_process,negative regulation of telomeric loop formation,GO
18948,DB03951,drug,N-acetyl-D-glucosamine-6-phosphate,DrugBank
107393,44209,biological_process,AMP salvage,GO
57116,158293,Protein,FAM120AOS,NCBI
80663,100874072,Protein,SMAD9-IT1,NCBI
81409,100422247,Protein,CYP4F34P,NCBI
32840,15735,disease,severe congenital nemaline myopathy,MONDO
21981,406987,Protein,MIR204,NCBI
128272,R-HSA-3656532,pathway,TGFBR1 KD Mutants in Cancer,REACTOME
35988,17210,disease,infectious anterior uveitis,MONDO
89455,12637,Phenotype,Renal calcium wasting,HPO
49403,60363,biological_process,cranial suture morphogenesis,GO
118506,8281,molecular_function,sulfonylurea receptor activity,GO
38447,727,disease,scapuloperoneal myopathy,MONDO
86001,4831,Phenotype,Recurrent thromboembolism,HPO
34882,83636,Protein,C19orf12,NCBI
1749,7150,Protein,TOP1,NCBI
19502,DB05389,drug,Tetrachlorodecaoxide,DrugBank
20322,DB09321,drug,Zinc oxide,DrugBank
99715,37739,disease,benign neoplasm of cauda equina,MONDO
72375,18144,anatomy,cervical rib,UBERON
2110,115704,Protein,EVI5L,NCBI
112136,61325,biological_process,cell proliferation involved in outflow tract morphogenesis,GO
56956,124491,Protein,TMEM170A,NCBI
62351,R-HSA-111931,pathway,PKA-mediated phosphorylation of CREB,REACTOME
85672,3892,Phenotype,Absent humeral epiphyseal ossification,HPO
110396,161,biological_process,osmosensory signaling MAPK cascade,GO
27985,10910_10941_22,disease,nocturnal enuresis,MONDO_grouped
114340,1990920,biological_process,proteasome localization to nuclear periphery,GO
63542,1091,anatomy,calcareous tooth,UBERON
90107,25521,Phenotype,Increased body fat percentage,HPO
102253,1904148,biological_process,cellular response to nonylphenol,GO
12253,55795,Protein,PCID2,NCBI
77118,8300003,anatomy,right hindlimb,UBERON
18060,DB02471,drug,Nojirimycine Tetrazole,DrugBank
91925,32588,Phenotype,Hand apraxia,HPO
8926,131601,Protein,TPRA1,NCBI
45801,52312,biological_process,modulation of transcription in other organism involved in symbiotic interaction,GO
48151,42138,biological_process,meiotic DNA double-strand break formation,GO
112030,35774,biological_process,positive regulation of insulin secretion involved in cellular response to glucose stimulus,GO
139,5111,Protein,PCNA,NCBI
51856,1905653,biological_process,positive regulation of artery morphogenesis,GO
7316,57171,Protein,DOLPP1,NCBI
24891,10001,Phenotype,Complete duplication of the distal phalanges of the hand,HPO
58096,170958,Protein,ZNF525,NCBI
66908,4908,anatomy,upper digestive tract,UBERON
55285,8641,molecular_function,ubiquitin-like modifier activating enzyme activity,GO
50988,72765,biological_process,centromere localization,GO
90861,31068,Phenotype,Increased femoral torsion,HPO
113466,36235,biological_process,acyl deglucuronidation,GO
63641,1192,anatomy,left gastric artery,UBERON
86468,5995,Phenotype,Decreased adipose tissue around neck,HPO
36851,21110,disease,sweat gland adenoma,MONDO
59236,105378220,Protein,MARCOL,NCBI
41563,6706,biological_process,steroid catabolic process,GO
22494,2717,Phenotype,Adrenal overactivity,HPO
69016,8847,anatomy,ovarian ligament,UBERON
970,4860,Protein,PNP,NCBI
2280,4701,Protein,NDUFA7,NCBI
15516,DB01559,drug,Clotiazepam,DrugBank
34342,102465833,Protein,MIR4433B,NCBI
78430,442211,Protein,ATP6V0CP3,NCBI
57958,55258,Protein,THNSL2,NCBI
99639,25494,disease,porcine reproductive and respiratory syndrome,MONDO
117306,30738,molecular_function,tyramine N-methyltransferase activity,GO
65320,2921,anatomy,longitudinal fissure,UBERON
89226,12267,Phenotype,Absent respiratory ciliary axoneme radial spokes,HPO
126311,34684,cellular_component,integrin alphav-beta5 complex,GO
57951,255231,Protein,MCOLN2,NCBI
81373,106480986,Protein,RN7SL236P,NCBI
75183,2002090,anatomy,pro-otic fossa,UBERON
118210,42931,molecular_function,enterobactin transmembrane transporter activity,GO
48891,72714,biological_process,response to selenite ion,GO
7336,120,Protein,ADD3,NCBI
84741,888,Phenotype,Horizontal ribs,HPO
81522,144481,Protein,SOCS2-AS1,NCBI
100239,61377,biological_process,mammary gland lobule development,GO
37373,3729,disease,aleukemic leukemia cutis,MONDO
44581,2654,biological_process,positive regulation of tolerance induction dependent upon immune response,GO
47220,1905065,biological_process,positive regulation of vascular associated smooth muscle cell differentiation,GO
112254,140251,biological_process,regulation protein catabolic process at presynapse,GO
96958,4835,disease,necrotizing fasciitis,MONDO
52231,34408,biological_process,ascospore wall beta-glucan metabolic process,GO
58362,342184,Protein,FMN1,NCBI
10118,5046,Protein,PCSK6,NCBI
7137,276,Protein,AMY1A,NCBI
84571,287,Phenotype,Increased facial adipose tissue,HPO
108514,1901520,biological_process,aspyridone B catabolic process,GO
58368,129446,Protein,XIRP2,NCBI
65934,3672,anatomy,dentition,UBERON
20397,DB01783,drug,Pantothenic acid,DrugBank
83371,442215,Protein,EEF1A1P42,NCBI
105136,71286,biological_process,cellular response to magnesium ion,GO
119984,47763,molecular_function,caffeate O-methyltransferase activity,GO
127085,97587,cellular_component,MutLgamma complex,GO
1763,56852,Protein,RAD18,NCBI
92896,40233,Phenotype,Factor XIII subunit A deficiency,HPO
119468,33933,molecular_function,"branched-dextran exo-1,2-alpha-glucosidase activity",GO
46955,18027,biological_process,peptidyl-lysine dimethylation,GO
63129,20,anatomy,sense organ,UBERON
11968,79912,Protein,PYROXD1,NCBI
36250,1162,disease,impulse control disorder,MONDO
16514,DB05890,drug,Veglin,DrugBank
7863,10325,Protein,RRAGB,NCBI
9998,220004,Protein,PPP1R32,NCBI
60080,102465441,Protein,MIR6737,NCBI
107000,8628,biological_process,hormone-mediated apoptotic signaling pathway,GO
76249,3010785,anatomy,m. transversus,UBERON
14336,DB01364,drug,Ephedrine,DrugBank
118344,33751,molecular_function,linoleate 8R-lipoxygenase,GO
92111,32858,Phenotype,Focal impaired awareness motor seizure with negative myoclonus,HPO
123818,102007,molecular_function,acyl-L-homoserine-lactone lactonohydrolase activity,GO
11886,326625,Protein,MMAB,NCBI
98689,19620,disease,congenital esophageal diverticulum,MONDO
43141,22407,biological_process,regulation of cell-cell adhesion,GO
17541,DB06311,drug,Darapladib,DrugBank
77995,100130447,Protein,RPL12P16,NCBI
30264,9519,disease,letterer-Siwe disease,MONDO
120099,8925,molecular_function,maltose O-acetyltransferase activity,GO
94151,4764,Phenotype,Myxomatous mitral valve degeneration,HPO
33114,2882,disease,colon neuroendocrine neoplasm,MONDO
28925,10896,disease,pigment dispersion syndrome,MONDO
40155,6163,biological_process,purine nucleotide metabolic process,GO
60912,677679,Protein,SCARNA3,NCBI
78410,100529855,Protein,ZNF625-ZNF20,NCBI
64534,2095,anatomy,mesentery,UBERON
88396,10763,Phenotype,Low insertion of columella,HPO
42096,72712,biological_process,response to thiabendazole,GO
18924,DB03690,drug,"(Z,Z)-4-Hydroxy-N,N,N-Trimethyl-10-Oxo-7-[(1-Oxo-9-Octadecenyl)Oxy]-3,5,9-Trioxa-4-Phosphaheptacos-18-En-1-Aminium-4-Oxide",DrugBank
75983,3010044,anatomy,dorsal crest,UBERON
23048,100314,Phenotype,Cerebral inclusion bodies,HPO
126538,71748,cellular_component,monomeric IgA immunoglobulin complex,GO
21756,DB13677,drug,Carboquone,DrugBank
88820,11579,Phenotype,Unbalanced atrioventricular canal defect,HPO
71552,14620,anatomy,cervical spinal cord dorsal horn,UBERON
91433,31913,Phenotype,Rhombencephalosynapsis,HPO
79041,644896,Protein,RPL7P7,NCBI
84534,180,Phenotype,Lobulated tongue,HPO
47425,50906,biological_process,detection of stimulus involved in sensory perception,GO
3842,9789,Protein,SPCS2,NCBI
31991,12853,disease,"progeroid syndrome, Petty type",MONDO
123360,36431,molecular_function,dCMP kinase activity,GO
49507,16553,biological_process,base conversion or substitution editing,GO
56245,70161,cellular_component,anchoring junction,GO
19284,DB12565,drug,Abexinostat,DrugBank
45624,45586,biological_process,regulation of gamma-delta T cell differentiation,GO
53667,15191,molecular_function,L-methionine transmembrane transporter activity,GO
76775,4440010,anatomy,pelvic fin radial skeleton,UBERON
20105,DB02542,drug,(4s)-5-Fluoro-L-Leucine,DrugBank
2290,100,Protein,ADA,NCBI
65477,3094,anatomy,infraorbital lateral line,UBERON
42532,16079,biological_process,synaptic vesicle exocytosis,GO
87529,8726,Phenotype,Hypoplasia of the vagina,HPO
96113,3087,disease,mucoepidermoid breast carcinoma,MONDO
35684,4631,disease,tongue cancer,MONDO
80344,101927015,Protein,LINC01506,NCBI
85582,3656,Phenotype,Decreased beta-glucocerebrosidase level,HPO
128335,R-HSA-379716,pathway,Cytosolic tRNA aminoacylation,REACTOME
32923,19637,disease,renal hypoplasia (disease),MONDO
97665,9250,disease,fructose utilization,MONDO
99563,24608,disease,dientamoebiasis,MONDO
74334,2000718,anatomy,epaxial region somite 27,UBERON
101691,1903873,biological_process,negative regulation of DNA recombinase mediator complex assembly,GO
97235,6049,disease,papillary lung adenocarcinoma,MONDO
109467,1990134,biological_process,epithelial cell apoptotic process involved in palatal shelf morphogenesis,GO
68543,7332,anatomy,mandibular rhamphotheca,UBERON
149,205,Protein,AK4,NCBI
127822,R-HSA-173107,pathway,Binding and entry of HIV virion,REACTOME
125088,33596,cellular_component,TSC1-TSC2 complex,GO
110732,18886,biological_process,anaerobic carbon tetrachloride metabolic process,GO
107165,60738,biological_process,epithelial-mesenchymal signaling involved in prostate gland development,GO
105354,952,biological_process,aromatic amino acid family catabolic process to carboxylic acid via Ehrlich pathway,GO
108893,43441,biological_process,acetoacetic acid biosynthetic process,GO
116215,50577,molecular_function,GDP-L-fucose synthase activity,GO
51659,1902103,biological_process,negative regulation of metaphase/anaphase transition of meiotic cell cycle,GO
78086,440799,Protein,P2RX6P,NCBI
31691,14889_10774_3122,disease,striatonigral degeneration,MONDO_grouped
53321,35747,biological_process,natural killer cell chemotaxis,GO
120570,51916,molecular_function,granulocyte colony-stimulating factor binding,GO
21475,DB13735,drug,Potassium Guaiacolsulfonate,DrugBank
107101,2000445,biological_process,positive regulation of toll-like receptor 21 signaling pathway,GO
114669,2000456,biological_process,negative regulation of T-helper 17 cell extravasation,GO
51762,72070,biological_process,loop of Henle development,GO
115650,102699,molecular_function,2-methylpropionitrile hydroxylase activity,GO
17551,DB11221,drug,Dioxybenzone,DrugBank
5428,8500,Protein,PPFIA1,NCBI
42819,18077,biological_process,protein iodination,GO
73431,35365,anatomy,lower outer quadrant of breast,UBERON
40049,50868,biological_process,negative regulation of T cell activation,GO
122512,8035,molecular_function,high-density lipoprotein particle binding,GO
116630,50111,molecular_function,mycocerosate synthase activity,GO
12423,134353,Protein,LSM11,NCBI
99825,43346,disease,progressive transformation of germinal centers,MONDO
105539,1990049,biological_process,retrograde neuronal dense core vesicle transport,GO
72464,18302,anatomy,upper molar 1,UBERON
102151,80159,biological_process,zygote elongation,GO
48823,965,biological_process,mitochondrial RNA 3'-end processing,GO
41766,120270,biological_process,"regulation of nuclear-transcribed mRNA catabolic process, meiosis-specific transcripts",GO
44937,2000475,biological_process,negative regulation of opioid receptor signaling pathway,GO
27838,16217,disease,mal de Debarquement,MONDO
37511,42485,disease,infective arthritis,MONDO
117191,61898,molecular_function,"all-trans retinoic acid 3,4-desaturase activity",GO
41369,51305,biological_process,chromosome movement towards spindle pole,GO
115093,102302,molecular_function,mycinamicin VI 2''-O-methyltransferase activity,GO
113583,97044,biological_process,histone H3-K56 acetylation in response to DNA damage,GO
10744,2587,Protein,GALR1,NCBI
84429,1742,Phenotype,Nasal obstruction,HPO
64937,2512,anatomy,corpus luteum,UBERON
45144,2000487,biological_process,positive regulation of glutamine transport,GO
93156,100123,Phenotype,Bracket epiphysis of the proximal phalanx of the 2nd toe,HPO
96941,4788,disease,cervix squamous papilloma,MONDO
124309,9429,cellular_component,"bacterial-type flagellum basal body, proximal rod",GO
95188,302_45038_45039,disease,basidiobolomycosis,MONDO_grouped
86539,6201,Phenotype,Hypermobility of distal interphalangeal joints,HPO
89024,11921,Phenotype,Exudative pleural effusion,HPO
64072,1628,anatomy,posterior communicating artery,UBERON
13203,84722,Protein,PSRC1,NCBI
23852,20054,Phenotype,Abnormal erythrocyte physiology,HPO
87188,7832,Phenotype,Pigmentation of the sclera,HPO
112559,35219,biological_process,prothoracic disc development,GO
83550,102723390,Protein,FRG1EP,NCBI
55177,31545,molecular_function,peptidyl-proline 4-dioxygenase activity,GO
4515,51258,Protein,MRPL51,NCBI
102462,46682,biological_process,response to cyclodiene,GO
97264,6133,disease,cervical adenoid cystic carcinoma,MONDO
24088,5929,Phenotype,Synostosis involving the tibia,HPO
99155,22496,disease,arthrogryposis IUGR thoracic dystrophy,MONDO
48661,9159,biological_process,deoxyribonucleoside monophosphate catabolic process,GO
34666,644076,Protein,GLYCAM1,NCBI
60153,285834,Protein,HCG22,NCBI
79038,149992,Protein,ANKRD30BP2,NCBI
82670,106480301,Protein,TOMM20P3,NCBI
58025,84671,Protein,ZNF347,NCBI
19057,DB02989,drug,CRA_10972,DrugBank
37022,21578,disease,sternal neoplasm,MONDO
54657,19534,molecular_function,toxin transmembrane transporter activity,GO
90208,30037,Phenotype,Bifid ureter,HPO
44591,16073,biological_process,snRNA metabolic process,GO
63687,1238,anatomy,lamina propria of small intestine,UBERON
77412,727957,Protein,MROH1,NCBI
109393,7161,biological_process,calcium-independent cell-matrix adhesion,GO
68796,8250,anatomy,cardiac stomach,UBERON
57422,386618,Protein,KCTD4,NCBI
92010,32710,Phenotype,Focal aware cognitive seizure with receptive dysphasia/aphasia,HPO
121882,16464,molecular_function,chloroplast protein-transporting ATPase activity,GO
93883,410366,Phenotype,Increased globoside Gb4 level,HPO
100412,30707,biological_process,ovarian follicle cell development,GO
104943,30505,biological_process,inorganic diphosphate transport,GO
48808,98828,biological_process,modulation of inhibitory postsynaptic potential,GO
77715,100873833,Protein,RNU5F-6P,NCBI
56302,1904090,cellular_component,peptidase inhibitor complex,GO
97350,6324,disease,normal breast-like subtype of breast carcinoma,MONDO
119485,5260,molecular_function,intracellularly ATP-gated chloride channel activity,GO
17642,DB04803,drug,Verdoheme,DrugBank
124333,20016,cellular_component,ciliary pocket,GO
14790,DB01087,drug,Primaquine,DrugBank
88390,10750,Phenotype,Dermatochalasis,HPO
43445,1900291,biological_process,regulation of galactotriose transport,GO
65529,3210,anatomy,blood-cerebrospinal fluid barrier,UBERON
95588,1546,disease,hypermobility of coccyx,MONDO
55536,30659,cellular_component,cytoplasmic vesicle membrane,GO
111471,3249,biological_process,cell proliferation involved in heart valve morphogenesis,GO
876,85291,Protein,KRTAP4-2,NCBI
60529,643382,Protein,TMEM253,NCBI
55183,52841,molecular_function,inositol bisdiphosphate tetrakisphosphate diphosphatase activity,GO
117957,18720,molecular_function,phenol kinase activity,GO
18237,DB06073,drug,CTS-21166,DrugBank
53291,39665,biological_process,permeabilization of host organelle membrane involved in viral entry into host cell,GO
4050,8839,Protein,CCN5,NCBI
32017,8081,disease,"neurofibromatosis, type IV, of Riccardi",MONDO
10140,55291,Protein,PPP6R3,NCBI
85631,3785,Phenotype,Decreased CSF homovanillic acid,HPO
21729,DB12769,drug,Lometrexol,DrugBank
78659,728666,Protein,PRELID1P1,NCBI
34156,127707,Protein,KLHDC7A,NCBI
68788,8230,anatomy,tibialis,UBERON
117667,31769,molecular_function,glucagon receptor binding,GO
104806,8612,biological_process,peptidyl-lysine modification to peptidyl-hypusine,GO
67047,5081,anatomy,ureter ureteric bud,UBERON
59528,100505573,Protein,INAFM2,NCBI
18657,DB07319,drug,"6-(3-BROMO-2-NAPHTHYL)-1,3,5-TRIAZINE-2,4-DIAMINE",DrugBank
60370,84928,Protein,TMEM209,NCBI
124782,71134,cellular_component,alpha9-beta1 integrin-thrombospondin-1 complex,GO
63403,914,anatomy,organismal segment,UBERON
46817,2693,biological_process,positive regulation of cellular extravasation,GO
25331,11104,Phenotype,Abnormality of blood volume homeostasis,HPO
96770,4430,disease,penis mixed squamous cell carcinoma,MONDO
84864,1334,Phenotype,Communicating hydrocephalus,HPO
127477,C031927,exposure,hydroquinone,CTD
127457,C007738,exposure,fluoranthene,CTD
93862,410342,Phenotype,Increased circulating heparan sulfate level,HPO
117334,4608,molecular_function,phosphatidylethanolamine N-methyltransferase activity,GO
38254,15990,disease,"focal, segmental or multifocal dystonia",MONDO
39151,2321,disease,sensory peripheral neuropathy,MONDO
103278,60214,biological_process,endocardium formation,GO
15186,DB04846,drug,Celiprolol,DrugBank
3624,5187,Protein,PER1,NCBI
4704,2621,Protein,GAS6,NCBI
98029,15750,disease,amelogenesis imperfecta-gingival hyperplasia syndrome,MONDO
58205,644353,Protein,ZCCHC18,NCBI
117101,70401,molecular_function,NADP+ binding,GO
33423,18347,disease,severe intellectual disability-progressive postnatal microcephaly- midline stereotypic hand movements syndrome,MONDO
21564,DB02948,drug,Fosmidomycin,DrugBank
127440,D013974,exposure,Thyroxine,CTD
65523,3162,anatomy,lateral ocellus,UBERON
92886,40218,Phenotype,Reduced natural killer cell count,HPO
112447,1902216,biological_process,positive regulation of interleukin-4-mediated signaling pathway,GO
87928,9625,Phenotype,Contractures of the metacarpophalangeal joint of the thumb,HPO
4981,11267,Protein,SNF8,NCBI
51320,32249,biological_process,regulation of adenosine transport,GO
34203,343450,Protein,KCNT2,NCBI
63336,415,anatomy,artery wall,UBERON
74443,2000939,anatomy,middle lateral line neuromast,UBERON
44909,2000926,biological_process,positive regulation of cellodextrin metabolic process,GO
117320,30783,molecular_function,[cytochrome c]-methionine S-methyltransferase activity,GO
38012,6619,disease,viral exanthem,MONDO
41028,18941,biological_process,organomercury metabolic process,GO
57959,64902,Protein,AGXT2,NCBI
70735,12130,anatomy,olecranon fossa,UBERON
24522,3075,Phenotype,Hypoproteinemia,HPO
29896,7830,disease,insensitivity to pain with hyperplastic Myelinopathy,MONDO
108442,140447,biological_process,cytokine precursor processing,GO
55628,8287,cellular_component,protein serine/threonine phosphatase complex,GO
96120,3104,disease,epicardium cancer,MONDO
13506,57664,Protein,PLEKHA4,NCBI
38267,18538,disease,inherited digestive cancer-predisposing syndrome,MONDO
44969,32882,biological_process,regulation of chitin metabolic process,GO
93209,100179,Phenotype,Triangular epiphysis of the distal phalanx of the 4th toe,HPO
47082,2580,biological_process,regulation of antigen processing and presentation of peptide or polysaccharide antigen via MHC class II,GO
11661,9693,Protein,RAPGEF2,NCBI
111656,98817,biological_process,evoked excitatory postsynaptic potential,GO
47793,10070,biological_process,zygote asymmetric cell division,GO
37835,16075,disease,filariasis,MONDO
74908,2001784,anatomy,autopalatine-vomer joint,UBERON
94072,500266,Phenotype,"Decreased proportion of CD8-positive, alpha-beta TEMRA T cells",HPO
79536,643159,Protein,ATF4P3,NCBI
3313,140809,Protein,SRXN1,NCBI
78644,305,Protein,ANXA2P3,NCBI
10640,57650,Protein,CIP2A,NCBI
124966,30095,cellular_component,chloroplast photosystem II,GO
3287,163,Protein,AP2B1,NCBI
20067,DB01989,drug,Methyl N-{[(1R)-1-({1-[(benzyloxy)carbonyl]-L-prolyl-6-ammonio-L-norleucyl}amino)-2-phenylethyl](hydroxy)phosphoryl}-L-alanyl-L-prolinate,DrugBank
41863,1900667,biological_process,regulation of endocrocin biosynthetic process,GO
42451,33020,biological_process,cyclopentanol metabolic process,GO
62264,C029497,exposure,"2,3-bis(3'-hydroxybenzyl)butyrolactone",CTD
37868,16177,disease,systemic inflammatory disease associated with an acquired peripheral neuropathy,MONDO
127210,1990021,cellular_component,Schaffer axon collateral,GO
99506,23699,disease,Maroteaux Fonfria syndrome,MONDO
74897,2001773,anatomy,anal fin ray 5,UBERON
66347,4231,anatomy,anal region smooth muscle,UBERON
26800,100060,Phenotype,Irregular epiphyses of the 3rd toe,HPO
12751,4975,Protein,OMP,NCBI
59869,100126320,Protein,MIR920,NCBI
126571,5703,cellular_component,polytene chromosome puff,GO
36532,15509,disease,genetic biliary tract disease,MONDO
73724,36015,anatomy,castoreum,UBERON
29363,12073,disease,ribose-5-P isomerase deficiency,MONDO
75541,2200936,anatomy,dorsal fin distal radial cartilage,UBERON
3556,5395,Protein,PMS2,NCBI
44444,6107,biological_process,oxaloacetate metabolic process,GO
71002,13129,anatomy,bulb of vestibule,UBERON
65001,2581,anatomy,postcentral gyrus,UBERON
72462,18300,anatomy,upper canine 1,UBERON
116030,47373,molecular_function,acetoxybutynylbithiophene deacetylase activity,GO
110048,44852,biological_process,nonrepetitive DNA condensation,GO
19574,DB03456,drug,N2-[(benzyloxy)carbonyl]-n1-[(3S)-1-cyanopyrrolidin-3-yl]-l-leucinamide,DrugBank
77472,100128569,Protein,C19orf71,NCBI
115426,50471,molecular_function,uracilylalanine synthase activity,GO
19217,DB09343,drug,Tipiracil,DrugBank
53643,15116,molecular_function,sulfate transmembrane transporter activity,GO
11296,151647,Protein,TAFA4,NCBI
29788,60562,disease,"encephalopathy, neonatal severe, with lactic acidosis and brain abnormalities",MONDO
128967,R-HSA-74713,pathway,IRS activation,REACTOME
25783,25071,Phenotype,U wave inversion,HPO
16391,DB07567,drug,"(2R,3R,4S)-3-(4-HYDROXYPHENYL)-4-METHYL-2-[4-(2-PYRROLIDIN-1-YLETHOXY)PHENYL]CHROMAN-6-OL",DrugBank
16513,DB05434,drug,ABT-510,DrugBank
22058,406937,Protein,MIR145,NCBI
119755,4139,molecular_function,deoxyribose-phosphate aldolase activity,GO
105565,60658,biological_process,nipple morphogenesis,GO
109176,1904211,biological_process,"membrane protein proteolysis involved in retrograde protein transport, ER to cytosol",GO
40386,22600,biological_process,digestive system process,GO
123172,16688,molecular_function,L-ascorbate peroxidase activity,GO
80095,100421295,Protein,PRPS1P2,NCBI
113485,3202,biological_process,endocardial cushion to mesenchymal transition involved in cardiac skeleton development,GO
124619,48179,cellular_component,activin receptor complex,GO
14556,DB09329,drug,"Antihemophilic Factor (Recombinant), PEGylated",DrugBank
73618,35837,anatomy,apical region of heart ventricle,UBERON
105872,33060,biological_process,ocellus pigmentation,GO
75359,2005097,anatomy,caudal fin vasculature,UBERON
3711,26052,Protein,DNM3,NCBI
122360,50283,molecular_function,serine-sulfate ammonia-lyase activity,GO
38443,20119,disease,X-linked syndromic intellectual disability,MONDO
49287,44617,biological_process,modulation of relaxation of smooth muscle in other organism,GO
36773,2493,disease,prostatic acinar adenocarcinoma,MONDO
125027,31521,cellular_component,spitzenkorper,GO
103108,19513,biological_process,"lactose catabolic process, using glucoside 3-dehydrogenase",GO
14515,DB08984,drug,Etofenamate,DrugBank
73816,36300,anatomy,tributary of central retinal vein,UBERON
16774,DB04018,drug,S-Isopropyl-Isothiourea,DrugBank
68090,6586,anatomy,otolymph,UBERON
62750,R-HSA-5250941,pathway,Negative epigenetic regulation of rRNA expression,REACTOME
42122,80021,biological_process,response to benzoic acid,GO
67533,5690,anatomy,3rd arch mesenchyme,UBERON
45141,1902836,biological_process,positive regulation of proline import across plasma membrane,GO
39243,16186,disease,qualitative or quantitative defects of myofibrillar proteins,MONDO
53710,1653,molecular_function,peptide receptor activity,GO
51064,70286,biological_process,axonemal dynein complex assembly,GO
77746,106481348,Protein,RNU6-529P,NCBI
120980,47354,molecular_function,sphingosine cholinephosphotransferase activity,GO
67139,5195,anatomy,deferent duct vein,UBERON
